TIME,Addition_2.s_out.signal[1],SensorVoltage_1.v
0.0,0.0,0.0
0.0012735345,0.782172325,0.031465132
0.00254706901,1.54508497,0.11844345
0.00382060351,2.2699525,0.250002772
0.00509413801,2.93892626,0.415485939
0.00636767252,3.53553391,0.604558964
0.00764120702,4.04508497,0.807284541
0.00891474153,4.45503262,1.01421418
0.010188276,4.75528258,1.21649118
0.0114618105,4.9384417,1.40596286
0.012735345,5.0,1.57528455
0.0140088795,4.9384417,1.71802594
0.015282414,4.75528258,1.82876819
0.0165559485,4.45503262,1.90317216
0.0178294831,4.04508497,1.93805088
0.0191030176,3.53553391,1.93139805
0.0203765521,2.93892626,1.88241193
0.0216500866,2.2699525,1.79148378
0.0229236211,1.54508497,1.6601618
0.0241971556,0.782172325,1.49110027
0.0254706901,-1.6081428700000002e-15,1.28797144
0.0267442246,-0.782172325,1.05536336
0.0280177591,-1.54508497,0.798654516
0.0292912936,-2.2699525,0.523871602
0.0305648281,-2.93892626,0.237531836
0.0318383626,-3.53553391,-0.053523903
0.0331118971,-4.04508497,-0.342305038
0.0343854316,-4.45503262,-0.621850763
0.0356589661,-4.75528258,-0.885403481
0.0369325006,-4.9384417,-1.12658033
0.0382060351,-5.0,-1.33953195
0.0394795696,-4.9384417,-1.51909166
0.0407531041,-4.75528258,-1.66090144
0.0420266386,-4.45503262,-1.76152269
0.0433001731,-4.04508497,-1.81852535
0.0445737076,-3.53553391,-1.83053964
0.0458472421,-2.93892626,-1.79730663
0.0471207766,-2.2699525,-1.71967015
0.0483943111,-1.54508497,-1.5995643
0.0496678456,-0.782172325,-1.43996856
0.0509413801,1.20980699e-14,-1.24482638
0.0522149147,0.782172325,-1.01895724
0.0534884492,1.54508497,-0.767936313
0.0547619837,2.2699525,-0.497952927
0.0560355182,2.93892626,-0.215662201
0.0573090527,3.53553391,0.0719774085
0.0585825872,4.04508497,0.357876824
0.0598561217,4.45503262,0.634990351
0.0611296562,4.75528258,0.896490896
0.0624031907,4.9384417,1.13593552
0.0636767252,5.0,1.34742576
0.0649502597,4.9384417,1.52575167
0.0662237942,4.75528258,1.66652064
0.0674973287,4.45503262,1.76626336
0.0687708632,4.04508497,1.82252321
0.0700443977,3.53553391,1.83391338
0.0713179322,2.93892626,1.80015389
0.0725914667,2.2699525,1.72207406
0.0738650012,1.54508497,1.60159415
0.0751385357,0.782172325,1.44167922
0.0764120702,-2.48084431e-14,1.24626948
0.0776856047,-0.782172325,1.02017681
0.0789591392,-1.54508497,0.768965391
0.0802326737,-2.2699525,0.498818842
0.0815062082,-2.93892626,0.216391784
0.0827797427,-3.53553391,-0.0713626467
0.0840532772,-4.04508497,-0.357357363
0.0853268117,-4.45503262,-0.634551077
0.0866003463,-4.75528258,-0.896119983
0.0878738808,-4.9384417,-1.13562232
0.0891474153,-5.0,-1.34716172
0.0904209498,-4.9384417,-1.52552878
0.0916944843,-4.75528258,-1.66633187
0.0929680188,-4.45503262,-1.76610397
0.0942415533,-4.04508497,-1.82238827
0.0955150878,-3.53553391,-1.83379914
0.0967886223,-2.93892626,-1.80005537
0.0980621568,-2.2699525,-1.7219879
0.0993356913,-1.54508497,-1.60151933
0.100609226,-0.782172325,-1.44161574
0.10188276,3.30779241e-14,-1.24621444
0.103156295,0.782172325,-1.02012925
0.104429829,1.54508497,-0.768925915
0.105703364,2.2699525,-0.498786589
0.106976898,2.93892626,-0.216364636
