TIME,Addition_2.s_out.signal[1],SensorVoltage_1.v
0.0,0.0,0.0
0.000577532425,0.782172325,0.0147084329
0.00115506485,1.54508497,0.0570093526
0.00173259728,2.2699525,0.123789332
0.0023101297,2.93892626,0.211485753
0.00288766213,3.53553391,0.316163126
0.00346519455,4.04508497,0.433599496
0.00404272698,4.45503262,0.559380649
0.0046202594,4.75528258,0.688999737
0.00519779183,4.9384417,0.817961016
0.00577532425,5.0,0.941879005
0.00635285668,4.9384417,1.0565825
0.0069303891,4.75528258,1.15821132
0.00750792153,4.45503262,1.24330572
0.00808545395,4.04508497,1.30888069
0.00866298638,3.53553391,1.35250034
0.0092405188,2.93892626,1.3723294
0.00981805123,2.2699525,1.36717304
0.0103955837,1.54508497,1.33650642
0.0109731161,0.782172325,1.28048044
0.0115506485,6.12303177e-16,1.19991504
0.0121281809,-0.782172325,1.09627583
0.0127057134,-1.54508497,0.971635159
0.0132832458,-2.2699525,0.828620448
0.0138607782,-2.93892626,0.670340823
0.0144383106,-3.53553391,0.500308547
0.0150158431,-4.04508497,0.322360343
0.0155933755,-4.45503262,0.14055231
0.0161709079,-4.75528258,-0.0409414995
0.0167484403,-4.9384417,-0.217932078
0.0173259728,-5.0,-0.386319622
0.0179035052,-4.9384417,-0.542197563
0.0184810376,-4.75528258,-0.681950582
0.01905857,-4.45503262,-0.802343433
0.0196361025,-4.04508497,-0.90060057
0.0202136349,-3.53553391,-0.974479385
0.0207911673,-2.93892626,-1.02232461
0.0213686997,-2.2699525,-1.04310857
0.0219462322,-1.54508497,-1.0364597
0.0225237646,-0.782172325,-1.00267119
0.023101297,1.20980699e-14,-0.942695321
0.0236788294,0.782172325,-0.858119799
0.0242563619,1.54508497,-0.751129976
0.0248338943,2.2699525,-0.624455501
0.0254114267,2.93892626,-0.481303519
0.0259889591,3.53553391,-0.325280684
0.0265664916,4.04508497,-0.16030433
0.027144024,4.45503262,0.00949332953
0.0277215564,4.75528258,0.179866639
0.0282990888,4.9384417,0.346560332
0.0288766213,5.0,0.505415086
0.0294541537,4.9384417,0.652466917
0.0300316861,4.75528258,0.78404844
0.0306092185,4.45503262,0.896875154
0.031186751,4.04508497,0.988129686
0.0317642834,3.53553391,1.05552305
0.0323418158,2.93892626,1.09736158
0.0329193482,2.2699525,1.11258422
0.0334968807,1.54508497,1.10078627
0.0340744131,0.782172325,1.0622305
0.0346519455,1.83690953e-15,0.997840492
0.0352294779,-0.782172325,0.909179174
0.0358070104,-1.54508497,0.798406965
0.0363845428,-2.2699525,0.668228165
0.0369620752,-2.93892626,0.521832057
0.0375396076,-3.53553391,0.362804619
0.0381171401,-4.04508497,0.195048482
0.0386946725,-4.45503262,0.0226770452
0.0392722049,-4.75528258,-0.150080596
0.0398497373,-4.9384417,-0.318982224
0.0404272698,-5.0,-0.479880375
0.0410048022,-4.9384417,-0.628824122
0.0415823346,-4.75528258,-0.762156499
0.042159867,-4.45503262,-0.876603888
0.0427373995,-4.04508497,-0.969357048
0.0433149319,-3.53553391,-1.03814004
0.0438924643,-2.93892626,-1.08126683
0.0444699967,-2.2699525,-1.09768234
0.0450475292,-1.54508497,-1.08698889
0.0456250616,-0.782172325,-1.04945565
0.046202594,-8.23852705e-14,-0.986012154
0.0467801264,0.782172325,-0.898227356
0.0473576589,1.54508497,-0.788266417
0.0479351913,2.2699525,-0.658839219
0.0485127237,2.93892626,-0.513139627
0.0490902561,3.53553391,-0.354757949
0.0496677886,4.04508497,-0.187598242
0.050245321,4.45503262,-0.0157773332
0.0508228534,4.75528258,0.156468847
0.0514003858,4.9384417,0.324896768
0.0519779183,5.0,0.485356269
0.0525554507,4.9384417,0.633894209
0.0531329831,4.75528258,0.766851049
0.0537105155,4.45503262,0.880951554
0.054288048,4.04508497,0.973383072
0.0548655804,3.53553391,1.04187028
0.0554431128,2.93892626,1.08472381
0.0560206452,2.2699525,1.10088432
0.0565981777,1.54508497,1.08995515
0.0571757101,0.782172325,1.0522021
0.0577532425,1.62933631e-13,0.988555463
0.0583307749,-0.782172325,0.900580926
0.0589083074,-1.54508497,0.790443903
0.0594858398,-2.2699525,0.660856731
0.0600633722,-2.93892626,0.515007756
0.0606409046,-3.53553391,0.356487919
0.0612184371,-4.04508497,0.189198574
0.0617959695,-4.45503262,0.017259505
0.0623735019,-4.75528258,-0.155096548
0.0629510343,-4.9384417,-0.323626349
0.0635285668,-5.0,-0.484181293
0.0641060992,-4.9384417,-0.632810458
0.0646836316,-4.75528258,-0.765850041
0.065261164,-4.45503262,-0.880024855
0.0658386965,-4.04508497,-0.972526411
0.0664162289,-3.53553391,-1.04107469
0.0669937613,-2.93892626,-1.08398404
0.0675712937,-2.2699525,-1.10019812
0.0681488262,-1.54508497,-1.08931944
0.0687263586,-0.782172325,-1.05161565
0.069303891,-2.52363777e-13,-0.988012371
0.0698814234,0.782172325,-0.900079289
0.0704589559,1.54508497,-0.789981849
0.0710364883,2.2699525,-0.660429449
0.0716140207,2.93892626,-0.514611412
0.0721915531,3.53553391,-0.356120677
0.0727690856,4.04508497,-0.188858547
0.073346618,4.45503262,-0.0169439343
0.0739241504,4.75528258,0.155388727
0.0745016828,4.9384417,0.323896719
0.0750792153,5.0,0.484430366
0.0756567477,4.9384417,0.633036837
0.0762342801,4.75528258,0.766056991
0.0768118125,4.45503262,0.880214959
0.077389345,4.04508497,0.972700422
0.0779668774,3.53553391,1.04123558
0.0785444098,2.93892626,1.08413288
0.0791219422,2.2699525,1.10033599
0.0796994747,1.54508497,1.08944585
0.0802770071,0.782172325,1.05173175
0.0808545395,3.24030353e-13,0.988121963
0.0814320719,-0.782172325,0.900179751
0.0820096044,-1.54508497,0.790072464
0.0825871368,-2.2699525,0.66051183
0.0831646692,-2.93892626,0.514687227
0.0837422016,-3.53553391,0.356190101
0.0843197341,-4.04508497,0.188922812
0.0848972665,-4.45503262,0.0170041654
0.0854747989,-4.75528258,-0.155333619
0.0860523313,-4.9384417,-0.323847668
0.0866298638,-5.0,-0.484385074
0.0872073962,-4.9384417,-0.632995806
0.0877849286,-4.75528258,-0.766016822
0.088362461,-4.45503262,-0.880180158
0.0889399935,-4.04508497,-0.972668214
0.0895175259,-3.53553391,-1.04120633
0.0900950583,-2.93892626,-1.08410601
0.0906725907,-2.2699525,-1.10031112
0.0912501232,-1.54508497,-1.08942283
0.0918276556,-0.782172325,-1.05170924
0.092405188,-4.13460498e-13,-0.988099017
0.0929827204,0.782172325,-0.900158515
0.0935602529,1.54508497,-0.790053524
0.0941377853,2.2699525,-0.660496029
0.0947153177,2.93892626,-0.514674049
0.0952928501,3.53553391,-0.356178246
0.0958703826,4.04508497,-0.188912613
0.096447915,4.45503262,-0.0169946252
0.0970254474,4.75528258,0.15534212
0.0976029798,4.9384417,0.323853347
0.0981805123,5.0,0.484390616
0.0987580447,4.9384417,0.633000065
0.0993355771,4.75528258,0.766023089
0.0999131095,4.45503262,0.88018364
0.100490642,4.04508497,0.972671573
0.101068174,3.53553391,1.04120876
0.101645707,2.93892626,1.08410822
0.102223239,2.2699525,1.10031317
0.102800772,1.54508497,1.08942458
0.103378304,0.782172325,1.05171395
0.103955837,4.85127075e-13,0.988109219
0.104533369,-0.782172325,0.900169531
0.105110901,-1.54508497,0.790065817
0.105688434,-2.2699525,0.660506069
0.106265966,-2.93892626,0.514684042
0.106843499,-3.53553391,0.356187761
0.107421031,-4.04508497,0.188920918
0.107998563,-4.45503262,0.0170020759
0.108576096,-4.75528258,-0.155334832
0.109153628,-4.9384417,-0.323846657
0.109731161,-5.0,-0.484383934
0.110308693,-4.9384417,-0.632993911
0.110886226,-4.75528258,-0.766017498
0.111463758,-4.45503262,-0.880179157
0.11204129,-4.04508497,-0.972667887
0.112618823,-3.53553391,-1.04120528
0.113196355,-2.93892626,-1.08410506
0.113773888,-2.2699525,-1.10030999
0.11435142,-1.54508497,-1.0894218
0.114928953,-0.782172325,-1.0517082
0.115506485,-5.7455722e-13,-0.98809807
0.116084017,0.782172325,-0.900157621
0.11666155,1.54508497,-0.790051997
0.117239082,2.2699525,-0.660494669
0.117816615,2.93892626,-0.514675162
0.118394147,3.53553391,-0.356179648
0.11897168,4.04508497,-0.188914077
0.119549212,4.45503262,-0.0169968902
0.120126744,4.75528258,0.155339666
0.120704277,4.9384417,0.323851198
0.121281809,5.0,0.484388696
0.121859342,4.9384417,0.632998694
0.122436874,4.75528258,0.766023152
0.123014407,4.45503262,0.880184154
0.123591939,4.04508497,0.972672204
0.124169471,3.53553391,1.04121022
0.124747004,2.93892626,1.08410961
0.125324536,2.2699525,1.10031445
0.125902069,1.54508497,1.08942589
0.126479601,0.782172325,1.05171218
0.127057134,5.92933092e-13,0.988102051
0.127634666,-0.782172325,0.900163933
0.128212198,-1.54508497,0.790060159
0.128789731,-2.2699525,0.660503145
0.129367263,-2.93892626,0.514681368
0.129944796,-3.53553391,0.356185385
0.130522328,-4.04508497,0.188919315
0.13109986,-4.45503262,0.0170007246
0.131677393,-4.75528258,-0.155336121
0.132254925,-4.9384417,-0.323848917
0.132832458,-5.0,-0.484387598
0.13340999,-4.9384417,-0.632997631
0.133987523,-4.75528258,-0.76602189
0.134565055,-4.45503262,-0.880185472
0.135142587,-4.04508497,-0.972673965
0.13572012,-3.53553391,-1.04121243
0.136297652,-2.93892626,-1.08411477
0.136875185,-2.2699525,-1.10032173
0.137452717,-1.54508497,-1.08943408
0.13803025,-0.782172325,-1.05172141
0.138607782,-2.91564732e-13,-0.988113676
0.139185314,0.782172325,-0.900171849
0.139762847,1.54508497,-0.790064899
0.140340379,2.2699525,-0.660505562
0.140917912,2.93892626,-0.514682814
0.141495444,3.53553391,-0.356186503
0.142072977,4.04508497,-0.188919895
0.142650509,4.45503262,-0.0170016271
0.143228041,4.75528258,0.155335348
0.143805574,4.9384417,0.32384747
0.144383106,5.0,0.484385468
0.144960639,4.9384417,0.632995609
0.145538171,4.75528258,0.766019824
0.146115704,4.45503262,0.880181214
0.146693236,4.04508497,0.972669445
0.147270768,3.53553391,1.04120791
0.147848301,2.93892626,1.08410734
0.148425833,2.2699525,1.1003124
0.149003366,1.54508497,1.08942402
0.149580898,0.782172325,1.05171035
0.150158431,-9.80362709e-15,0.988100028
0.150735963,-0.782172325,0.900159363
0.151313495,-1.54508497,0.790053614
0.151891028,-2.2699525,0.660494071
0.15246856,-2.93892626,0.514670787
0.153046093,-3.53553391,0.356174873
0.153623625,-4.04508497,0.188908156
0.154201157,-4.45503262,0.016990503
0.15477869,-4.75528258,-0.15534585
0.155356222,-4.9384417,-0.323857402
0.155933755,-5.0,-0.484395935
0.156511287,-4.9384417,-0.633005152
0.15708882,-4.75528258,-0.766028591
0.157666352,-4.45503262,-0.880190338
0.158243884,-4.04508497,-0.972677652
0.158821417,-3.53553391,-1.04121463
0.159398949,-2.93892626,-1.08411348
0.159976482,-2.2699525,-1.10031855
0.160554014,-1.54508497,-1.08942984
