TIME,Addition_2.s_out.signal[1],SensorVoltage_1.v
0.0,0.0,0.0
0.00255882755,0.782172325,0.0598506029
0.00511765511,1.54508497,0.214209265
0.00767648266,2.2699525,0.431529487
0.0102353102,2.93892626,0.686736928
0.0127941378,3.53553391,0.959522079
0.0153529653,4.04508497,1.23320057
0.0179117929,4.45503262,1.49394466
0.0204706204,4.75528258,1.73029605
0.023029448,4.9384417,1.93285115
0.0255882755,5.0,2.09407615
0.0281471031,4.9384417,2.20819138
0.0307059307,4.75528258,2.27109943
0.0332647582,4.45503262,2.28033595
0.0358235858,4.04508497,2.2350234
0.0383824133,3.53553391,2.1358149
0.0409412409,2.93892626,1.98482448
0.0435000684,2.2699525,1.78553545
0.046058896,1.54508497,1.54268859
0.0486177235,0.782172325,1.26214713
0.0511765511,-1.6081428700000002e-15,0.950735549
0.0537353786,-0.782172325,0.616061374
0.0562942062,-1.54508497,0.266320008
0.0588530338,-2.2699525,-0.0899047289
0.0614118613,-2.93892626,-0.44386438
0.0639706889,-3.53553391,-0.78685719
0.0665295164,-4.04508497,-1.11044716
0.069088344,-4.45503262,-1.40667547
0.0716471715,-4.75528258,-1.66825306
0.0742059991,-4.9384417,-1.88874386
0.0767648266,-5.0,-2.06272164
0.0793236542,-4.9384417,-2.18590194
0.0818824818,-4.75528258,-2.2552538
0.0844413093,-4.45503262,-2.2690729
0.0870001369,-4.04508497,-2.22701978
0.0895589644,-3.53553391,-2.130129
0.092117792,-2.93892626,-1.98078494
0.0946766195,-2.2699525,-1.78266354
0.0972354471,-1.54508497,-1.54064994
0.0997942746,-0.782172325,-1.26069938
0.102353102,-1.89881747e-14,-0.949706311
0.10491193,0.782172325,-0.615328372
0.107470757,1.54508497,-0.265798932
0.110029585,2.2699525,0.0902754044
0.112588412,2.93892626,0.44412789
0.11514724,3.53553391,0.787043832
0.117706068,4.04508497,1.11058031
0.120264895,4.45503262,1.40676983
0.122823723,4.75528258,1.66832091
0.12538255,4.9384417,1.88879359
0.127941378,5.0,2.06275492
0.130500205,4.9384417,2.1859248
0.133059033,4.75528258,2.2552697
0.13561786,4.45503262,2.26908264
0.138176688,4.04508497,2.22702343
0.140735516,3.53553391,2.13012727
0.143294343,2.93892626,1.98078058
0.145853171,2.2699525,1.78266304
0.148411998,1.54508497,1.54065054
0.150970826,0.782172325,1.26070022
0.153529653,1.83690953e-15,0.949707822
0.156088481,-0.782172325,0.615327981
0.158647308,-1.54508497,0.265797046
0.161206136,-2.2699525,-0.0902779448
0.163764964,-2.93892626,-0.444129603
0.166323791,-3.53553391,-0.787045181
0.168882619,-4.04508497,-1.11058062
0.171441446,-4.45503262,-1.40676996
0.174000274,-4.75528258,-1.66831993
0.176559101,-4.9384417,-1.88879027
0.179117929,-5.0,-2.06275234
0.181676756,-4.9384417,-2.18592257
0.184235584,-4.75528258,-2.25526816
0.186794411,-4.45503262,-2.26908186
0.189353239,-4.04508497,-2.22702262
0.191912067,-3.53553391,-2.13012684
0.194470894,-2.93892626,-1.98078036
0.197029722,-2.2699525,-1.78266028
0.199588549,-1.54508497,-1.54064777
0.202147377,-0.782172325,-1.26069846
0.204706204,5.97232767e-14,-0.949707189
0.207265032,0.782172325,-0.615328354
0.209823859,1.54508497,-0.265798895
0.212382687,2.2699525,0.0902762438
0.214941515,2.93892626,0.444128627
0.217500342,3.53553391,0.787044821
0.22005917,4.04508497,1.11058045
0.222617997,4.45503262,1.40677123
0.225176825,4.75528258,1.66831629
0.227735652,4.9384417,1.88879003
0.23029448,5.0,2.06275232
0.232853307,4.9384417,2.18592246
0.235412135,4.75528258,2.25526877
0.237970963,4.45503262,2.26908302
0.24052979,4.04508497,2.22702344
0.243088618,3.53553391,2.13012749
0.245647445,2.93892626,1.98078073
0.248206273,2.2699525,1.78266049
0.2507651,1.54508497,1.54064549
0.253323928,0.782172325,1.26069475
0.255882755,-1.12401679e-13,0.949701184
0.258441583,-0.782172325,0.615322993
0.261000411,-1.54508497,0.265793884
0.263559238,-2.2699525,-0.0902800256
0.266118066,-2.93892626,-0.44413091
0.268676893,-3.53553391,-0.787045894
0.271235721,-4.04508497,-1.11058108
0.273794548,-4.45503262,-1.40677033
0.276353376,-4.75528258,-1.66832139
0.278912203,-4.9384417,-1.88879291
0.281471031,-5.0,-2.06275421
0.284029859,-4.9384417,-2.18592443
0.286588686,-4.75528258,-2.2552687
0.289147514,-4.45503262,-2.26908136
0.291706341,-4.04508497,-2.22702256
0.294265169,-3.53553391,-2.1301266
0.296823996,-2.93892626,-1.98077999
0.299382824,-2.2699525,-1.78265969
0.301941651,-1.54508497,-1.54064484
0.304500479,-0.782172325,-1.26069616
0.307059307,1.73961865e-13,-0.949705257
0.309618134,0.782172325,-0.615328561
0.312176962,1.54508497,-0.265798959
0.314735789,2.2699525,0.0902763106
0.317294617,2.93892626,0.444128748
0.319853444,3.53553391,0.787043893
0.322412272,4.04508497,1.11058086
0.324971099,4.45503262,1.40677149
0.327529927,4.75528258,1.66832097
0.330088755,4.9384417,1.8887912
0.332647582,5.0,2.06275322
0.33520641,4.9384417,2.18592323
0.337765237,4.75528258,2.25526853
0.340324065,4.45503262,2.26908154
0.342882892,4.04508497,2.22702253
0.34544172,3.53553391,2.1301265
0.348000547,2.93892626,1.98077881
0.350559375,2.2699525,1.78265931
0.353118203,1.54508497,1.54064483
0.35567703,0.782172325,1.26069427
0.358235858,-2.26640267e-13,0.949701281
0.360794685,-0.782172325,0.615322177
0.363353513,-1.54508497,0.265790709
0.36591234,-2.2699525,-0.0902822066
0.368471168,-2.93892626,-0.444132825
0.371029995,-3.53553391,-0.787047914
0.373588823,-4.04508497,-1.11058407
0.376147651,-4.45503262,-1.40677462
0.378706478,-4.75528258,-1.66832593
0.381265306,-4.9384417,-1.88879971
0.383824133,-5.0,-2.06275933
0.386382961,-4.9384417,-2.185925
0.388941788,-4.75528258,-2.25527126
0.391500616,-4.45503262,-2.26908603
0.394059443,-4.04508497,-2.22702996
0.396618271,-3.53553391,-2.13013363
0.399177099,-2.93892626,-1.9807882
0.401735926,-2.2699525,-1.7826672
0.404294754,-1.54508497,-1.54065031
0.406853581,-0.782172325,-1.2606982
0.409412409,2.79318669e-13,-0.949703825
0.411971236,0.782172325,-0.615325196
0.414530064,1.54508497,-0.26579568
0.417088891,2.2699525,0.0902784319
0.419647719,2.93892626,0.444130483
0.422206547,3.53553391,0.787048325
0.424765374,4.04508497,1.11058329
0.427324202,4.45503262,1.40677097
0.429883029,4.75528258,1.66832213
