TIME,Addition_2.s_out.signal[1],SensorVoltage_1.v
0.0,0.0,0.0
0.0118224471,0.782172325,0.120721286
0.0236448941,1.54508497,0.386339549
0.0354673412,2.2699525,0.709679869
0.0472897883,2.93892626,1.04611129
0.0591122353,3.53553391,1.37068865
0.0709346824,4.04508497,1.66783564
0.0827571294,4.45503262,1.9267904
0.0945795765,4.75528258,2.13960487
0.106402024,4.9384417,2.30032564
0.118224471,5.0,2.40467521
0.130046918,4.9384417,2.44993789
0.141869365,4.75528258,2.43493142
0.153691812,4.45503262,2.35999422
0.165514259,4.04508497,2.22695725
0.177336706,3.53553391,2.03909023
0.189159153,2.93892626,1.80101783
0.2009816,2.2699525,1.51859681
0.212804047,1.54508497,1.19878813
0.224626494,0.782172325,0.84946352
0.236448941,2.8327492300000003e-15,0.479217272
0.248271388,-0.782172325,0.0971690751
0.260093835,-1.54508497,-0.287270437
0.271916282,-2.2699525,-0.664637085
0.28373873,-2.93892626,-1.02563637
0.295561177,-3.53553391,-1.36138179
0.307383624,-4.04508497,-1.66360183
0.319206071,-4.45503262,-1.92486062
0.331028518,-4.75528258,-2.13872801
0.342850965,-4.9384417,-2.2999331
0.354673412,-5.0,-2.40449829
0.366495859,-4.9384417,-2.44986253
0.378318306,-4.75528258,-2.43489853
0.390140753,-4.45503262,-2.35997924
0.4019632,-4.04508497,-2.2269511
0.413785647,-3.53553391,-2.03908809
0.425608094,-2.93892626,-1.80101524
0.437430541,-2.2699525,-1.5185963
0.449252988,-1.54508497,-1.19878572
0.461075435,-0.782172325,-0.849459384
0.472897883,-1.01063906e-14,-0.479214941
0.48472033,0.782172325,-0.0971680795
0.496542777,1.54508497,0.287271308
0.508365224,2.2699525,0.664636696
0.520187671,2.93892626,1.02563578
0.532010118,3.53553391,1.36138045
0.543832565,4.04508497,1.66360306
0.555655012,4.45503262,1.92486341
0.567477459,4.75528258,2.1387258
0.579299906,4.9384417,2.29992578
0.591122353,5.0,2.40449805
0.6029448,4.9384417,2.44986002
0.614767247,4.75528258,2.4348965
0.626589694,4.45503262,2.35997837
0.638412141,4.04508497,2.22695023
0.650234588,3.53553391,2.03908783
0.662057036,2.93892626,1.80101606
0.673879483,2.2699525,1.51859777
0.68570193,1.54508497,1.19878766
0.697524377,0.782172325,0.849457241
0.709346824,1.96004779e-14,0.479211493
0.721169271,-0.782172325,0.0971661061
0.732991718,-1.54508497,-0.287272054
0.744814165,-2.2699525,-0.664637126
0.756636612,-2.93892626,-1.02563618
0.768459059,-3.53553391,-1.36138109
0.780281506,-4.04508497,-1.6636038
0.792103953,-4.45503262,-1.9248632
0.8039264,-4.75528258,-2.13872555
0.815748847,-4.9384417,-2.29992694
0.827571294,-5.0,-2.40449549
0.839393741,-4.9384417,-2.44985665
0.851216189,-4.75528258,-2.43489463
0.863038636,-4.45503262,-2.35997755
0.874861083,-4.04508497,-2.22694997
0.88668353,-3.53553391,-2.0390872
0.898505977,-2.93892626,-1.80101448
0.910328424,-2.2699525,-1.51859609
0.922150871,-1.54508497,-1.19878575
0.933973318,-0.782172325,-0.849457014
0.945795765,-2.02127811e-14,-0.479211471
0.957618212,0.782172325,-0.097166049
0.969440659,1.54508497,0.287272265
0.981263106,2.2699525,0.664637021
0.993085553,2.93892626,1.0256357
1.004908,3.53553391,1.36138031
1.01673045,4.04508497,1.663603
1.02855289,4.45503262,1.9248625
1.04037534,4.75528258,2.13872506
1.05219779,4.9384417,2.29992542
1.06402024,5.0,2.40449395
1.07584268,4.9384417,2.44985633
1.08766513,4.75528258,2.43489473
1.09948758,4.45503262,2.35997742
1.11131002,4.04508497,2.22694957
1.12313247,3.53553391,2.03908707
1.13495492,2.93892626,1.80101605
1.14677737,2.2699525,1.51859795
1.15859981,1.54508497,1.19878681
1.17042226,0.782172325,0.849457473
1.18224471,-7.68745419e-14,0.479212984
1.19406715,-0.782172325,0.0971670068
1.2058896,-1.54508497,-0.28727164
1.21771205,-2.2699525,-0.664637235
1.22953449,-2.93892626,-1.0256375
1.24135694,-3.53553391,-1.3613828
1.25317939,-4.04508497,-1.66360534
1.26500184,-4.45503262,-1.92486644
1.27682428,-4.75528258,-2.13873219
1.28864673,-4.9384417,-2.29992497
1.30046918,-5.0,-2.40449617
1.31229162,-4.9384417,-2.44985687
1.32411407,-4.75528258,-2.43489399
1.33593652,-4.45503262,-2.35997747
1.34775897,-4.04508497,-2.22694968
1.35958141,-3.53553391,-2.03908755
1.37140386,-2.93892626,-1.80101607
1.38322631,-2.2699525,-1.51859744
1.39504875,-1.54508497,-1.19878651
1.4068712,-0.782172325,-0.849457252
1.41869365,2.2725257e-13,-0.479212813
1.43051609,0.782172325,-0.0971670565
1.44233854,1.54508497,0.287271865
1.45416099,2.2699525,0.664636772
1.46598344,2.93892626,1.02563575
1.47780588,3.53553391,1.36138015
1.48962833,4.04508497,1.66360365
1.50145078,4.45503262,1.92486252
1.51327322,4.75528258,2.13872509
1.52509567,4.9384417,2.29992556
1.53691812,5.0,2.40449345
1.54874057,4.9384417,2.44985564
1.56056301,4.75528258,2.43489551
1.57238546,4.45503262,2.35998274
1.58420791,4.04508497,2.22695759
1.59603035,3.53553391,2.03909302
1.6078528,2.93892626,1.80101984
1.61967525,2.2699525,1.51859949
1.63149769,1.54508497,1.19878731
1.64332014,0.782172325,0.849457678
1.65514259,-3.50985246e-13,0.479211175
1.66696504,-0.782172325,0.09716599
1.67878748,-1.54508497,-0.287272111
1.69060993,-2.2699525,-0.664637369
1.70243238,-2.93892626,-1.02563718
1.71425482,-3.53553391,-1.36138223
1.72607727,-4.04508497,-1.66360623
1.73789972,-4.45503262,-1.92486497
1.74972217,-4.75528258,-2.13872991
1.76154461,-4.9384417,-2.29993442
1.77336706,-5.0,-2.40449907
1.78518951,-4.9384417,-2.44985819
1.79701195,-4.75528258,-2.43489523
1.8088344,-4.45503262,-2.35997782
1.82065685,-4.04508497,-2.2269501
1.83247929,-3.53553391,-2.03908802
1.84430174,-2.93892626,-1.80101631
1.85612419,-2.2699525,-1.51859728
1.86794664,-1.54508497,-1.19878639
1.87976908,-0.782172325,-0.849457321
1.89159153,4.9248149e-13,-0.47921158
1.90341398,0.782172325,-0.0971660932
1.91523642,1.54508497,0.287272077
1.92705887,2.2699525,0.664637412
1.93888132,2.93892626,1.02563757
1.95070377,3.53553391,1.36138313
1.96252621,4.04508497,1.66360526
1.97434866,4.45503262,1.92486591
1.98617111,4.75528258,2.138728
1.99799355,4.9384417,2.2999294
2.009816,5.0,2.40449876
2.02163845,4.9384417,2.44985969
2.03346089,4.75528258,2.4348962
2.04528334,4.45503262,2.35997741
2.05710579,4.04508497,2.22695042
2.06892824,3.53553391,2.03908619
2.08075068,2.93892626,1.80101281
2.09257313,2.2699525,1.51859648
2.10439558,1.54508497,1.19878575
2.11621802,0.782172325,0.849456442
2.12804047,-6.33977734e-13,0.479211292
2.13986292,-0.782172325,0.097165888
2.15168537,-1.54508497,-0.287272234
2.16350781,-2.2699525,-0.664636595
2.17533026,-2.93892626,-1.02563563
2.18715271,-3.53553391,-1.36138154
2.19897515,-4.04508497,-1.66360664
2.2107976,-4.45503262,-1.92486398
2.22262005,-4.75528258,-2.13872621
2.23444249,-4.9384417,-2.29992641
2.24626494,-5.0,-2.40449522
2.25808739,-4.9384417,-2.44985673
2.26990984,-4.75528258,-2.43489428
2.28173228,-4.45503262,-2.35997737
2.29355473,-4.04508497,-2.22694997
2.30537718,-3.53553391,-2.03908731
2.31719962,-2.93892626,-1.80101615
2.32902207,-2.2699525,-1.51859808
2.34084452,-1.54508497,-1.19878809
2.35266697,-0.782172325,-0.849459176
2.36448941,7.75473978e-13,-0.479213613
2.37631186,0.782172325,-0.0971670149
2.38813431,1.54508497,0.287271727
2.39995675,2.2699525,0.664636878
2.4117792,2.93892626,1.02563587
2.42360165,3.53553391,1.36138024
2.4354241,4.04508497,1.6636042
