TIME,Addition_2.s_out.signal[1],SensorVoltage_1.v
0.0,0.0,0.0
0.00115506485,0.782172325,0.0147084352
0.0023101297,1.54508497,0.0570093554
0.00346519455,2.2699525,0.123789335
0.0046202594,2.93892626,0.211485891
0.00577532425,3.53553391,0.316163337
0.0069303891,4.04508497,0.433599757
0.00808545395,4.45503262,0.559380632
0.0092405188,4.75528258,0.688999798
0.0103955837,4.9384417,0.817959628
0.0115506485,5.0,0.941877203
0.0127057134,4.9384417,1.05658224
0.0138607782,4.75528258,1.15821366
0.0150158431,4.45503262,1.2433078
0.0161709079,4.04508497,1.3088844
0.0173259728,3.53553391,1.3525039
0.0184810376,2.93892626,1.37233429
0.0196361025,2.2699525,1.36718223
0.0207911673,1.54508497,1.33651722
0.0219462322,0.782172325,1.28049134
0.023101297,2.8327492300000003e-15,1.19992458
0.0242563619,-0.782172325,1.09628573
0.0254114267,-1.54508497,0.971645274
0.0265664916,-2.2699525,0.828627106
0.0277215564,-2.93892626,0.670343008
0.0288766213,-3.53553391,0.500309486
0.0300316861,-4.04508497,0.322361068
0.031186751,-4.45503262,0.14055251
0.0323418158,-4.75528258,-0.0409412843
0.0334968807,-4.9384417,-0.217931501
0.0346519455,-5.0,-0.386319087
0.0358070104,-4.9384417,-0.542197584
0.0369620752,-4.75528258,-0.681951082
0.0381171401,-4.45503262,-0.802342887
0.0392722049,-4.04508497,-0.900601018
0.0404272698,-3.53553391,-0.974479981
0.0415823346,-2.93892626,-1.02232478
0.0427373995,-2.2699525,-1.04310862
0.0438924643,-1.54508497,-1.03645985
0.0450475292,-0.782172325,-1.00267157
0.046202594,-1.45472826e-14,-0.942695758
0.0473576589,0.782172325,-0.858120212
0.0485127237,1.54508497,-0.751129834
0.0496677886,2.2699525,-0.624454547
0.0508228534,2.93892626,-0.481302668
0.0519779183,3.53553391,-0.325280272
0.0531329831,4.04508497,-0.160303957
0.054288048,4.45503262,0.00949383807
0.0554431128,4.75528258,0.179866829
0.0565981777,4.9384417,0.346560866
0.0577532425,5.0,0.505414808
0.0589083074,4.9384417,0.65246617
0.0600633722,4.75528258,0.784046726
0.0612184371,4.45503262,0.896872211
0.0623735019,4.04508497,0.988122775
0.0635285668,3.53553391,1.0555168
0.0646836316,2.93892626,1.09735359
