TIME,Addition_2.s_out.signal[1],SensorVoltage_1.v
0.0,0.0,0.0
0.00211462144,0.782172325,0.0263688659
0.00422924287,1.54508497,0.100150633
0.00634386431,2.2699525,0.213208888
0.00845848575,2.93892626,0.357271041
0.0105731072,3.53553391,0.524023371
0.0126877286,4.04508497,0.705217936
0.0148023501,4.45503262,0.892795111
0.0169169715,4.75528258,1.07902292
0.0190315929,4.9384417,1.25659861
0.0211462144,5.0,1.4187903
0.0232608358,4.9384417,1.55956164
0.0253754572,4.75528258,1.67366657
0.0274900787,4.45503262,1.75675347
0.0296047001,4.04508497,1.80543727
0.0317193216,3.53553391,1.81735411
0.033833943,2.93892626,1.79120203
0.0359485644,2.2699525,1.72674541
0.0380631859,1.54508497,1.62480633
0.0401778073,0.782172325,1.48723646
0.0422924287,2.8327492300000003e-15,1.31684344
0.0444070502,-0.782172325,1.11732654
0.0465216716,-1.54508497,0.893163339
0.0486362931,-2.2699525,0.649496126
0.0507509145,-2.93892626,0.391999224
0.0528655359,-3.53553391,0.126727646
0.0549801574,-4.04508497,-0.140034245
0.0570947788,-4.45503262,-0.401931632
0.0592094002,-4.75528258,-0.652701978
0.0613240217,-4.9384417,-0.886332599
0.0634386431,-5.0,-1.09720895
0.0655532646,-4.9384417,-1.28026192
0.067667886,-4.75528258,-1.43109318
0.0697825074,-4.45503262,-1.54607574
0.0718971289,-4.04508497,-1.62246076
0.0740117503,-3.53553391,-1.65843689
0.0761263717,-2.93892626,-1.65317848
0.0782409932,-2.2699525,-1.60686731
0.0803556146,-1.54508497,-1.52068896
0.0824702361,-0.782172325,-1.39680564
0.0845848575,-5.6654984500000005e-15,-1.23830181
0.0866994789,0.782172325,-1.04910958
0.0888141004,1.54508497,-0.833915392
0.0909287218,2.2699525,-0.598039339
0.0930433432,2.93892626,-0.347308014
0.0951579647,3.53553391,-0.0879122721
0.0972725861,4.04508497,0.173745874
0.0993872075,4.45503262,0.431210431
0.101501829,4.75528258,0.678130669
0.10361645,4.9384417,0.908415837
0.105731072,5.0,1.1163888
0.107845693,4.9384417,1.29691996
0.109960315,4.75528258,1.44555905
0.112074936,4.45503262,1.55863897
0.114189558,4.04508497,1.63337211
0.116304179,3.53553391,1.66791357
0.1184188,2.93892626,1.66140909
0.120533422,2.2699525,1.61401579
0.122648043,1.54508497,1.52689781
0.124762665,0.782172325,1.40219957
0.126877286,1.07186937e-14,1.24298629
0.128991908,-0.782172325,1.0531809
0.131106529,-1.54508497,0.837452719
0.133221151,-2.2699525,0.601111401
0.135335772,-2.93892626,0.349975701
0.137450393,-3.53553391,0.0902291305
0.139565015,-4.04508497,-0.171733685
0.141679636,-4.45503262,-0.429462908
0.143794258,-4.75528258,-0.676612394
0.145908879,-4.9384417,-0.90709737
0.148023501,-5.0,-1.11524426
0.150138122,-4.9384417,-1.29592612
0.152252743,-4.75528258,-1.44469637
0.154367365,-4.45503262,-1.55788982
0.156481986,-4.04508497,-1.63272174
0.158596608,-3.53553391,-1.66735037
0.160711229,-2.93892626,-1.66092015
0.162825851,-2.2699525,-1.61359102
0.164940472,-1.54508497,-1.52652905
0.167055094,-0.782172325,-1.40188119
0.169169715,-1.09030623e-13,-1.24271148
0.171284336,0.782172325,-1.05294245
0.173398958,1.54508497,-0.837246357
0.175513579,2.2699525,-0.600931991
0.177628201,2.93892626,-0.349819302
0.179742822,3.53553391,-0.0900926781
0.181857444,4.04508497,0.171852507
0.183972065,4.45503262,0.429565667
0.186086686,4.75528258,0.676701551
0.188201308,4.9384417,0.90717636
0.190315929,5.0,1.11531251
0.192430551,4.9384417,1.29598823
0.194545172,4.75528258,1.44475093
0.196659794,4.45503262,1.55793779
0.198774415,4.04508497,1.63276311
0.200889037,3.53553391,1.66738496
0.203003658,2.93892626,1.66095028
0.205118279,2.2699525,1.61361822
0.207232901,1.54508497,1.5265548
0.209347522,0.782172325,1.40190063
0.211462144,2.16224337e-13,1.24272689
0.213576765,-0.782172325,1.05295443
0.215691387,-1.54508497,0.837256597
0.217806008,-2.2699525,0.600943782
0.219920629,-2.93892626,0.349830285
0.222035251,-3.53553391,0.0901031367
0.224149872,-4.04508497,-0.171843064
0.226264494,-4.45503262,-0.429558016
0.228379115,-4.75528258,-0.676694996
0.230493737,-4.9384417,-0.907169411
0.232608358,-5.0,-1.11530603
0.23472298,-4.9384417,-1.29598122
0.236837601,-4.75528258,-1.44474472
0.238952222,-4.45503262,-1.55793221
0.241066844,-4.04508497,-1.63275869
0.243181465,-3.53553391,-1.66738064
0.245296087,-2.93892626,-1.6609463
0.247410708,-2.2699525,-1.6136138
0.24952533,-1.54508497,-1.52654879
0.251639951,-0.782172325,-1.40189488
0.253754572,-3.2341805e-13,-1.24272192
0.255869194,0.782172325,-1.05295101
0.257983815,1.54508497,-0.837251975
0.260098437,2.2699525,-0.600937195
0.262213058,2.93892626,-0.349825034
0.26432768,3.53553391,-0.0900973179
0.266442301,4.04508497,0.171848803
0.268556923,4.45503262,0.429562878
0.270671544,4.75528258,0.676699466
0.272786165,4.9384417,0.907173082
0.274900787,5.0,1.11531025
0.277015408,4.9384417,1.29598535
0.27913003,4.75528258,1.44474819
0.281244651,4.45503262,1.55793725
0.283359273,4.04508497,1.63276456
0.285473894,3.53553391,1.66738596
0.287588515,2.93892626,1.66095095
0.289703137,2.2699525,1.61361777
0.291817758,1.54508497,1.52655229
0.29393238,0.782172325,1.40189807
0.296047001,4.30611764e-13,1.24272429
0.298161623,-0.782172325,1.05295342
0.300276244,-1.54508497,0.83725513
0.302390866,-2.2699525,0.600939358
0.304505487,-2.93892626,0.349826386
0.306620108,-3.53553391,0.0900996457
0.30873473,-4.04508497,-0.171846023
0.310849351,-4.45503262,-0.429560086
0.312963973,-4.75528258,-0.676696566
0.315078594,-4.9384417,-0.907170693
0.317193216,-5.0,-1.11530706
0.319307837,-4.9384417,-1.29598111
0.321422458,-4.75528258,-1.44474335
0.32353708,-4.45503262,-1.55793101
0.325651701,-4.04508497,-1.63275758
0.327766323,-3.53553391,-1.66738036
0.329880944,-2.93892626,-1.66094618
0.331995566,-2.2699525,-1.6136137
0.334110187,-1.54508497,-1.52655024
0.336224809,-0.782172325,-1.40189715
0.33833943,-5.37805477e-13,-1.2427262
0.340454051,0.782172325,-1.05295533
0.342568673,1.54508497,-0.837255912
0.344683294,2.2699525,-0.600939984
0.346797916,2.93892626,-0.349826121
0.348912537,3.53553391,-0.0900989371
0.351027159,4.04508497,0.171846622
0.35314178,4.45503262,0.429560817
0.355256401,4.75528258,0.676697261
0.357371023,4.9384417,0.907171281
0.359485644,5.0,1.11530817
0.361600266,4.9384417,1.29598332
0.363714887,4.75528258,1.44474598
0.365829509,4.45503262,1.55793307
0.36794413,4.04508497,1.6327591
0.370058752,3.53553391,1.66738111
0.372173373,2.93892626,1.66094667
0.374287994,2.2699525,1.61361421
0.376402616,1.54508497,1.52654908
0.378517237,0.782172325,1.40189527
0.380631859,6.44999191e-13,1.24272226
0.38274648,-0.782172325,1.05294924
0.384861102,-1.54508497,0.837249265
0.386975723,-2.2699525,0.600933147
0.389090344,-2.93892626,0.349819998
0.391204966,-3.53553391,0.0900934882
0.393319587,-4.04508497,-0.171851996
0.395434209,-4.45503262,-0.429566125
0.39754883,-4.75528258,-0.676702389
0.399663452,-4.9384417,-0.907177105
0.401778073,-5.0,-1.11531525
0.403892695,-4.9384417,-1.29599075
0.406007316,-4.75528258,-1.44475198
0.408121937,-4.45503262,-1.55793791
0.410236559,-4.04508497,-1.6327617
