TIME,Addition_2.s_out.signal[1],SensorVoltage_1.v
0.0,0.0,0.0
0.00121006413,0.782172325,0.0153901974
0.00242012826,1.54508497,0.0595813978
0.0036301924,2.2699525,0.129223939
0.00484025653,2.93892626,0.220516736
0.00605032066,3.53553391,0.329287292
0.00726038479,4.04508497,0.451081921
0.00847044893,4.45503262,0.58126444
0.00968051306,4.75528258,0.715117261
0.0108905772,4.9384417,0.847952163
0.0121006413,5.0,0.975213187
0.0133107055,4.9384417,1.09257807
0.0145207696,4.75528258,1.19606431
0.0157308337,4.45503262,1.2821131
0.0169408979,4.04508497,1.34767566
0.018150962,3.53553391,1.39027751
0.0193610261,2.93892626,1.40807789
0.0205710903,2.2699525,1.39990734
0.0217811544,1.54508497,1.36529307
0.0229912185,0.782172325,1.30446536
0.0242012826,5.05319528e-15,1.21834809
0.0254113468,-0.782172325,1.10853229
0.0266214109,-1.54508497,0.977234623
0.027831475,-2.2699525,0.827235649
0.0290415392,-2.93892626,0.661814407
0.0302516033,-3.53553391,0.484660494
0.0314616674,-4.04508497,0.299782489
0.0326717316,-4.45503262,0.111405166
0.0338817957,-4.75528258,-0.076133136
0.0350918598,-4.9384417,-0.258490165
0.036301924,-5.0,-0.431433638
0.0375119881,-4.9384417,-0.590941513
0.0387220522,-4.75528258,-0.733305252
0.0399321164,-4.45503262,-0.85521987
0.0411421805,-4.04508497,-0.953867474
0.0423522446,-3.53553391,-1.0269921
0.0435623088,-2.93892626,-1.07295194
0.0447723729,-2.2699525,-1.09075614
0.045982437,-1.54508497,-1.08010184
0.0471925012,-0.782172325,-1.04137701
0.0484025653,-1.45472826e-14,-0.975649888
0.0496126294,0.782172325,-0.884644052
0.0508226936,1.54508497,-0.770697432
0.0520327577,2.2699525,-0.636705964
0.0532428218,2.93892626,-0.486051477
0.054452886,3.53553391,-0.322519906
0.0556629501,4.04508497,-0.150208196
0.0568730142,4.45503262,0.0265758763
0.0580830784,4.75528258,0.203418717
0.0592931425,4.9384417,0.375910618
0.0605032066,5.0,0.539754009
0.0617132708,4.9384417,0.69086769
0.0629233349,4.75528258,0.825487813
0.064133399,4.45503262,0.940257215
0.0653434631,4.04508497,1.03231372
0.0665535273,3.53553391,1.09935558
0.0677635914,2.93892626,1.13970276
0.0689736555,2.2699525,1.15233313
0.0701837197,1.54508497,1.13690808
0.0713937838,0.782172325,1.09378218
0.0726038479,-1.59266589e-14,1.02399355
0.0738139121,-0.782172325,0.929240972
0.0750239762,-1.54508497,0.811838191
0.0762340403,-2.2699525,0.674658087
0.0774441045,-2.93892626,0.521061797
0.0786541686,-3.53553391,0.354816957
0.0798642327,-4.04508497,0.18000197
0.0810742969,-4.45503262,0.000909084628
0.082284361,-4.75528258,-0.178063979
0.0834944251,-4.9384417,-0.352521164
0.0847044893,-5.0,-0.518178016
0.0859145534,-4.9384417,-0.670965398
0.0871246175,-4.75528258,-0.807126673
0.0883346817,-4.45503262,-0.923318939
0.0895447458,-4.04508497,-1.01668665
0.0907548099,-3.53553391,-1.08494172
0.0919648741,-2.93892626,-1.12640626
0.0931749382,-2.2699525,-1.14006678
0.0943850023,-1.54508497,-1.12559266
0.0955950665,-0.782172325,-1.08334403
0.0968051306,1.04132198e-13,-1.01436436
0.0980151947,0.782172325,-0.920358083
0.0992252589,1.54508497,-0.803643778
0.100435323,2.2699525,-0.667098808
0.101645387,2.93892626,-0.514088765
0.102855451,3.53553391,-0.348384218
0.104065515,4.04508497,-0.174068041
0.10527558,4.45503262,0.00456487301
0.106485644,4.75528258,0.183113453
0.107695708,4.9384417,0.357179164
0.108905772,5.0,0.522474387
0.110115836,4.9384417,0.674927662
0.1113259,4.75528258,0.810783276
0.112535964,4.45503262,0.926693735
0.113746028,4.04508497,1.01980124
0.114956093,3.53553391,1.08781359
0.116166157,2.93892626,1.12905519
0.117376221,2.2699525,1.14250965
0.118586285,1.54508497,1.12784439
0.119796349,0.782172325,1.08541962
0.121006413,-1.83455952e-13,1.01628017
0.122216477,-0.782172325,0.922127095
0.123426542,-1.54508497,0.805276727
0.124636606,-2.2699525,0.668604961
0.12584667,-2.93892626,0.515480017
0.127056734,-3.53553391,0.349668486
0.128266798,-4.04508497,0.175253169
0.129476862,-4.45503262,-0.00347177583
0.130686926,-4.75528258,-0.182105294
0.13189699,-4.9384417,-0.356249156
0.133107055,-5.0,-0.52161629
0.134317119,-4.9384417,-0.674134768
0.135527183,-4.75528258,-0.81004959
0.136737247,-4.45503262,-0.926015203
0.137947311,-4.04508497,-1.0191759
0.139157375,-3.53553391,-1.08723674
0.140367439,-2.93892626,-1.12852437
0.141577503,-2.2699525,-1.14202156
0.142787568,-1.54508497,-1.12739561
0.143997632,-0.782172325,-1.08500566
0.145207696,1.02907591e-13,-1.01589775
0.14641776,0.782172325,-0.921775499
0.147627824,1.54508497,-0.804953273
0.148837888,2.2699525,-0.668307778
0.150047952,2.93892626,-0.515204042
0.151258017,3.53553391,-0.349413097
0.152468081,4.04508497,-0.175017729
0.153678145,4.45503262,0.0036880985
0.154888209,4.75528258,0.182304618
0.156098273,4.9384417,0.356433134
0.157308337,5.0,0.521785828
0.158518401,4.9384417,0.674290956
0.159728465,4.75528258,0.810193727
0.16093853,4.45503262,0.926147422
0.162148594,4.04508497,1.01929658
0.163358658,3.53553391,1.08734816
0.164568722,2.93892626,1.12862619
0.165778786,2.2699525,1.14211454
0.16698885,1.54508497,1.12748142
0.168198914,0.782172325,1.08508635
0.169408979,-1.34774462e-14,1.01597329
0.170619043,-0.782172325,0.921844761
0.171829107,-1.54508497,0.805017768
0.173039171,-2.2699525,0.668367103
