TIME,Addition_2.s_out.signal[1],SensorVoltage_1.v
0.0,0.0,0.0
0.00183918989,0.782172325,0.02307214
0.00367837977,1.54508497,0.0881356872
0.00551756966,2.2699525,0.188677459
0.00735675954,2.93892626,0.317877388
0.00919594943,3.53553391,0.468711076
0.0110351393,4.04508497,0.634064929
0.0128743292,4.45503262,0.806860937
0.0147135191,4.75528258,0.980182779
0.016552709,4.9384417,1.14741048
0.0183918989,5.0,1.30233747
0.0202310887,4.9384417,1.43932061
0.0220702786,4.75528258,1.55334925
0.0239094685,4.45503262,1.64017662
0.0257486584,4.04508497,1.69638946
0.0275878483,3.53553391,1.71947588
0.0294270382,2.93892626,1.70787022
0.0312662281,2.2699525,1.66097592
0.0331054179,1.54508497,1.57916964
0.0349446078,0.782172325,1.46377148
0.0367837977,5.05319528e-15,1.31701325
0.0386229876,-0.782172325,1.14196577
0.0404621775,-1.54508497,0.942463359
0.0423013674,-2.2699525,0.722996735
0.0441405573,-2.93892626,0.488595359
0.0459797471,-3.53553391,0.244699642
0.047818937,-4.04508497,-0.00297809875
0.0496581269,-4.45503262,-0.248596732
0.0514973168,-4.75528258,-0.486338198
0.0533365067,-4.9384417,-0.710550373
0.0551756966,-5.0,-0.915892779
0.0570148865,-4.9384417,-1.09746778
0.0588540763,-4.75528258,-1.25094399
0.0606932662,-4.45503262,-1.3726667
0.0625324561,-4.04508497,-1.4597523
0.064371646,-3.53553391,-1.51015424
0.0662108359,-2.93892626,-1.52270274
0.0680500258,-2.2699525,-1.49718006
0.0698892157,-1.54508497,-1.43427324
0.0717284056,-0.782172325,-1.33559329
0.0735675954,-1.01063906e-14,-1.20362642
0.0754067853,0.782172325,-1.04166359
0.0772459752,1.54508497,-0.853738612
0.0790851651,2.2699525,-0.644512835
0.080924355,2.93892626,-0.419168466
0.0827635449,3.53553391,-0.183284455
0.0846027348,4.04508497,0.0573060629
0.0864419246,4.45503262,0.296655446
0.0882811145,4.75528258,0.528851277
0.0901203044,4.9384417,0.748158282
0.0919594943,5.0,0.949161025
0.0937986842,4.9384417,1.12689713
0.0956378741,4.75528258,1.27697733
0.097477064,4.45503262,1.39569617
0.0993162538,4.04508497,1.48012117
0.101155444,3.53553391,1.52816388
0.102994634,2.93892626,1.5386345
0.104833823,2.2699525,1.5112689
0.106673013,1.54508497,1.44673513
0.108512203,0.782172325,1.34661702
0.110351393,1.96004779e-14,1.21337553
0.112190583,-0.782172325,1.05028658
0.114029773,-1.54508497,0.861364107
0.115868963,-2.2699525,0.651255748
0.117708153,-2.93892626,0.425132486
0.119547343,-3.53553391,0.188557951
0.121386532,-4.04508497,-0.0526403858
0.123225722,-4.45503262,-0.292527426
0.125064912,-4.75528258,-0.525199262
0.126904102,-4.9384417,-0.744928229
0.128743292,-5.0,-0.946303749
0.130582482,-4.9384417,-1.12437004
0.132421672,-4.75528258,-1.2747412
0.134260862,-4.45503262,-1.39371978
0.136100052,-4.04508497,-1.47837349
0.137939241,-3.53553391,-1.5266199
0.139778431,-2.93892626,-1.53726798
0.141617621,-2.2699525,-1.51005872
0.143456811,-1.54508497,-1.44566392
0.145296001,-0.782172325,-1.34566947
0.147135191,-2.02127811e-14,-1.21253731
0.148974381,0.782172325,-1.04954566
0.150813571,1.54508497,-0.860708464
0.152652761,2.2699525,-0.650675866
0.15449195,2.93892626,-0.424619428
0.15633114,3.53553391,-0.188107493
0.15817033,4.04508497,0.0530386068
0.16000952,4.45503262,0.29288072
0.16184871,4.75528258,0.525512899
0.1636879,4.9384417,0.745206397
0.16552709,5.0,0.946550046
0.16736628,4.9384417,1.1245873
0.16920547,4.75528258,1.27493405
0.171044659,4.45503262,1.39388864
0.172883849,4.04508497,1.47852164
0.174723039,3.53553391,1.52674872
0.176562229,2.93892626,1.53738261
0.178401419,2.2699525,1.51016143
0.180240609,1.54508497,1.44575547
0.182079799,0.782172325,1.34575055
0.183918989,2.97068685e-14,1.2126091
0.185758178,-0.782172325,1.04960938
0.187597368,-1.54508497,0.860765068
0.189436558,-2.2699525,0.65072608
0.191275748,-2.93892626,0.424664199
0.193114938,-3.53553391,0.188145868
0.194954128,-4.04508497,-0.0530051483
0.196793318,-4.45503262,-0.292850829
0.198632508,-4.75528258,-0.525485504
0.200471698,-4.9384417,-0.745180819
0.202310887,-5.0,-0.946527304
0.204150077,-4.9384417,-1.12456698
0.205989267,-4.75528258,-1.27491616
0.207828457,-4.45503262,-1.39387234
0.209667647,-4.04508497,-1.47850684
0.211506837,-3.53553391,-1.52673527
0.213346027,-2.93892626,-1.53737079
0.215185217,-2.2699525,-1.5101509
0.217024407,-1.54508497,-1.44574594
0.218863596,-0.782172325,-1.34574272
0.220702786,-3.92009558e-14,-1.21260388
0.222541976,0.782172325,-1.04960793
0.224381166,1.54508497,-0.860766347
