TIME,Addition_2.s_out.signal[1],SensorVoltage_1.v
0.0,0.0,0.0
0.00352740116,0.782172325,0.079250289
0.00705480231,1.54508497,0.273849658
0.0105822035,2.2699525,0.534995417
0.0141096046,2.93892626,0.828762137
0.0176370058,3.53553391,1.1307299
0.0211644069,4.04508497,1.42273326
0.0246918081,4.45503262,1.69087464
0.0282192092,4.75528258,1.9243616
0.0317466104,4.9384417,2.11482481
0.0352740116,5.0,2.25593357
0.0388014127,4.9384417,2.34319441
0.0423288139,4.75528258,2.37382503
0.045856215,4.45503262,2.34666725
0.0493836162,4.04508497,2.26214299
0.0529110173,3.53553391,2.12217537
0.0564384185,2.93892626,1.93011552
0.0599658196,2.2699525,1.69063106
0.0634932208,1.54508497,1.40957917
0.067020622,0.782172325,1.09386065
0.0705480231,9.49408737e-15,0.751233146
0.0740754243,-0.782172325,0.390122858
0.0776028254,-1.54508497,0.0194155138
0.0811302266,-2.2699525,-0.351765037
0.0846576277,-2.93892626,-0.714281534
0.0881850289,-3.53553391,-1.05920838
0.09171243,-4.04508497,-1.37805006
0.0952398312,-4.45503262,-1.66296116
0.0987672323,-4.75528258,-1.90692094
0.102294634,-4.9384417,-2.10392493
0.105822035,-5.0,-2.24912301
0.109349436,-4.9384417,-2.33894024
0.112876837,-4.75528258,-2.37116599
0.116404238,-4.45503262,-2.34500645
0.119931639,-4.04508497,-2.26110469
0.12345904,-3.53553391,-2.12152767
0.126986442,-2.93892626,-1.9297118
0.130513843,-2.2699525,-1.6903816
0.134041244,-1.54508497,-1.40942497
0.137568645,-0.782172325,-1.09376481
0.141096046,-2.34290668e-14,-0.751173977
0.144623447,0.782172325,-0.390085888
0.148150849,1.54508497,-0.0193921255
0.15167825,2.2699525,0.351779441
0.155205651,2.93892626,0.714289403
0.158733052,3.53553391,1.05921091
0.162260453,4.04508497,1.37805113
0.165787854,4.45503262,1.66295957
0.169315255,4.75528258,1.90692162
0.172842657,4.9384417,2.10392596
0.176370058,5.0,2.24912625
0.179897459,4.9384417,2.3389451
0.18342486,4.75528258,2.37117521
0.186952261,4.45503262,2.34501506
0.190479662,4.04508497,2.26111608
0.194007064,3.53553391,2.12153575
0.197534465,2.93892626,1.92971897
0.201061866,2.2699525,1.69038846
0.204589267,1.54508497,1.40943134
0.208116668,0.782172325,1.09377056
0.211644069,3.73640463e-14,0.751177003
0.21517147,-0.782172325,0.390088126
0.218698872,-1.54508497,0.0193938828
0.222226273,-2.2699525,-0.351778409
0.225753674,-2.93892626,-0.714288332
0.229281075,-3.53553391,-1.05921041
0.232808476,-4.04508497,-1.3780515
0.236335877,-4.45503262,-1.66295978
0.239863279,-4.75528258,-1.90691961
0.24339068,-4.9384417,-2.10392469
0.246918081,-5.0,-2.24912241
0.250445482,-4.9384417,-2.33894058
0.253972883,-4.75528258,-2.37116586
0.257500284,-4.45503262,-2.34501194
0.261027685,-4.04508497,-2.26111845
0.264555087,-3.53553391,-2.12153676
