TIME,Addition_2.s_out.signal[1],SensorVoltage_1.v
0.0,0.0,0.0
0.00894324765,0.782172325,0.162931412
0.0178864953,1.54508497,0.481312466
0.0268297429,2.2699525,0.836235309
0.0357729906,2.93892626,1.18525931
0.0447162382,3.53553391,1.50954943
0.0536594859,4.04508497,1.79802622
0.0626027335,4.45503262,2.04264767
0.0715459812,4.75528258,2.23708291
0.0804892288,4.9384417,2.37647449
0.0894324765,5.0,2.45736154
0.0983757241,4.9384417,2.47774411
0.107318972,4.75528258,2.43711795
0.116262219,4.45503262,2.33648241
0.125205467,4.04508497,2.17831533
0.134148715,3.53553391,1.96651088
0.143091962,2.93892626,1.7062843
0.15203521,2.2699525,1.4040432
0.160978458,1.54508497,1.06723014
0.169921705,0.782172325,0.704138183
0.178864953,7.273641320000001e-15,0.32370802
0.187808201,-0.782172325,-0.0646923055
0.196751448,-1.54508497,-0.451499687
0.205694696,-2.2699525,-0.827190468
0.214637943,-2.93892626,-1.18251283
0.223581191,-3.53553391,-1.50871786
0.232524439,-4.04508497,-1.79777317
0.241467686,-4.45503262,-2.04256158
0.250410934,-4.75528258,-2.23705468
0.259354182,-4.9384417,-2.37646469
0.268297429,-5.0,-2.45735765
0.277240677,-4.9384417,-2.47774376
0.286183925,-4.75528258,-2.43711865
0.295127172,-4.45503262,-2.3364827
0.30407042,-4.04508497,-2.17831763
0.313013668,-3.53553391,-1.96651367
0.321956915,-2.93892626,-1.7062876
0.330900163,-2.2699525,-1.40404642
0.339843411,-1.54508497,-1.06723301
0.348786658,-0.782172325,-0.70414039
0.357729906,-3.2310851e-14,-0.323709606
0.366673153,0.782172325,0.0646918249
0.375616401,1.54508497,0.451500686
0.384559649,2.2699525,0.827192613
0.393502896,2.93892626,1.18251447
0.402446144,3.53553391,1.50871842
0.411389392,4.04508497,1.79777345
0.420332639,4.45503262,2.04256133
0.429275887,4.75528258,2.23705536
0.438219135,4.9384417,2.37646566
0.447162382,5.0,2.45735826
0.45610563,4.9384417,2.47774291
0.465048878,4.75528258,2.4371176
0.473992125,4.45503262,2.33648221
0.482935373,4.04508497,2.17831485
0.49187862,3.53553391,1.96651026
0.500821868,2.93892626,1.70628408
0.509765116,2.2699525,1.40404329
0.518708363,1.54508497,1.06723005
0.527651611,0.782172325,0.704137775
0.536594859,4.62458305e-14,0.323708783
0.545538106,-0.782172325,-0.0646917702
0.554481354,-1.54508497,-0.451500432
0.563424602,-2.2699525,-0.827190994
0.572367849,-2.93892626,-1.18251431
0.581311097,-3.53553391,-1.50871965
0.590254345,-4.04508497,-1.79777555
0.599197592,-4.45503262,-2.04256305
0.60814084,-4.75528258,-2.23705768
0.617084088,-4.9384417,-2.37646867
0.626027335,-5.0,-2.4573605
0.634970583,-4.9384417,-2.47774343
0.64391383,-4.75528258,-2.43712058
0.652857078,-4.45503262,-2.33648586
0.661800326,-4.04508497,-2.17831703
0.670743573,-3.53553391,-1.96651268
0.679686821,-2.93892626,-1.70628679
0.688630069,-2.2699525,-1.40404499
0.697573316,-1.54508497,-1.06723082
0.706516564,-0.782172325,-0.70413842
0.715459812,-7.35034863e-14,-0.323709145
0.724403059,0.782172325,0.0646882944
0.733346307,1.54508497,0.451500039
0.742289555,2.2699525,0.827190932
0.751232802,2.93892626,1.18251331
0.76017605,3.53553391,1.50871878
0.769119297,4.04508497,1.79777483
0.778062545,4.45503262,2.04256324
0.787005793,4.75528258,2.2370554
0.79594904,4.9384417,2.37646459
0.804892288,5.0,2.45735847
0.813835536,4.9384417,2.477744
0.822778783,4.75528258,2.43711779
0.831722031,4.45503262,2.33648215
0.840665279,4.04508497,2.1783149
0.849608526,3.53553391,1.96651019
0.858551774,2.93892626,1.70628437
0.867495022,2.2699525,1.40404329
0.876438269,1.54508497,1.06723046
0.885381517,0.782172325,0.70413872
0.894324765,9.18793579e-14,0.323708473
0.903268012,-0.782172325,-0.0646918452
0.91221126,-1.54508497,-0.45150036
