TIME,Addition_2.s_out.signal[1],SensorVoltage_1.v
0.0,0.0,0.0
0.00091536914,0.782172325,0.0229703466
0.00183073828,1.54508497,0.0877624227
0.00274610742,2.2699525,0.187910732
0.00366147656,2.93892626,0.316638741
0.0045768457,3.53553391,0.466961494
0.00549221484,4.04508497,0.631800597
0.00640758398,4.45503262,0.804108559
0.00732295312,4.75528258,0.97699648
0.00823832226,4.9384417,1.14386677
0.0091536914,5.0,1.29853869
0.0100690605,4.9384417,1.43536663
0.0109844297,4.75528258,1.54935928
0.0118997988,4.45503262,1.63627155
0.012815168,4.04508497,1.69269243
0.0137305371,3.53553391,1.71610591
0.0146459062,2.93892626,1.70493949
0.0155612754,2.2699525,1.65858611
0.0164766445,1.54508497,1.57740715
0.0173920137,0.782172325,1.46270991
0.0183073828,-6.04903497e-15,1.31670769
0.0192227519,-0.782172325,1.14245381
0.0201381211,-1.54508497,0.943761291
0.0210534902,-2.2699525,0.725096065
0.0219688594,-2.93892626,0.491467931
0.0228842285,-3.53553391,0.248297777
0.0237995976,-4.04508497,0.00127922779
0.0247149668,-4.45503262,-0.243766204
0.0256303359,-4.75528258,-0.481034412
0.0265457051,-4.9384417,-0.704887344
0.0274610742,-5.0,-0.909994143
0.0283764433,-4.9384417,-1.09146356
0.0292918125,-4.75528258,-1.24496763
0.0302071816,-4.45503262,-1.36685146
0.0311225508,-4.04508497,-1.45422613
0.0320379199,-3.53553391,-1.50503786
0.032953289,-2.93892626,-1.51812228
0.0338686582,-2.2699525,-1.49323349
0.0347840273,-1.54508497,-1.4310527
0.0356993965,-0.782172325,-1.3331711
0.0366147656,-1.22460635e-15,-1.20205204
0.0375301347,0.782172325,-1.04097165
0.0384455039,1.54508497,-0.853937653
0.039360873,2.2699525,-0.645592154
0.0402762422,2.93892626,-0.421098686
0.0411916113,3.53553391,-0.18601174
0.0421069804,4.04508497,0.053850973
0.0430223496,4.45503262,0.292561555
0.0439377187,4.75528258,0.524223446
0.0448530879,4.9384417,0.74311431
0.045768457,5.0,0.943829164
0.0466838261,4.9384417,1.1214131
0.0475991953,4.75528258,1.27147578
0.0485145644,4.45503262,1.39031508
0.0494299336,4.04508497,1.4749947
0.0503453027,3.53553391,1.52342004
0.0512606718,2.93892626,1.53439207
0.052176041,2.2699525,1.50763537
0.0530914101,1.54508497,1.44380282
0.0540067793,0.782172325,1.34445853
0.0549221484,5.51276147e-14,1.21204465
0.0558375175,-0.782172325,1.0498175
0.0567528867,-1.54508497,0.861770438
0.0576682558,-2.2699525,0.652527093
0.058583625,-2.93892626,0.427237512
0.0594989941,-3.53553391,0.191446847
0.0604143632,-4.04508497,-0.0490399419
0.0613297324,-4.45503262,-0.288303869
0.0622451015,-4.75528258,-0.52045493
0.0631604707,-4.9384417,-0.739778664
0.0640758398,-5.0,-0.940875657
0.064991209,-4.9384417,-1.11879557
0.0659065781,-4.75528258,-1.26915858
0.0668219472,-4.45503262,-1.38826336
0.0677373164,-4.04508497,-1.47317721
0.0686526855,-3.53553391,-1.52181133
0.0695680547,-2.93892626,-1.53296831
0.0704834238,-2.2699525,-1.50637375
0.0713987929,-1.54508497,-1.44268313
0.0723141621,-0.782172325,-1.3434652
0.0732295312,-3.79763495e-14,-1.21116339
0.0741449004,0.782172325,-1.04903607
0.0750602695,1.54508497,-0.86107538
0.0759756386,2.2699525,-0.651909961
0.0768910078,2.93892626,-0.426690688
0.0778063769,3.53553391,-0.190962988
0.0787217461,4.04508497,0.0494684146
0.0796371152,4.45503262,0.288683096
