TIME,Addition_2.s_out.signal[1],SensorVoltage_1.v
0.0,0.0,0.0
0.00936908711,0.782172325,0.168077006
0.0187381742,1.54508497,0.491641209
0.0281072613,2.2699525,0.848874092
0.0374763485,2.93892626,1.19831931
0.0468454356,3.53553391,1.52202861
0.0562145227,4.04508497,1.8093348
0.0655836098,4.45503262,2.05239747
0.0749526969,4.75528258,2.24501358
0.084321784,4.9384417,2.38237962
0.0936908711,5.0,2.46108775
0.103059958,4.9384417,2.4791988
0.112429045,4.75528258,2.43626306
0.121798132,4.45503262,2.3333406
0.13116722,4.04508497,2.17296176
0.140536307,3.53553391,1.95908014
0.149905394,2.93892626,1.69695437
0.159274481,2.2699525,1.39304707
0.168643568,1.54508497,1.05483653
0.178012655,0.782172325,0.690653011
0.187381742,-6.04903497e-15,0.309464408
0.196750829,-0.782172325,-0.0793444212
0.206119917,-1.54508497,-0.466199275
0.215489004,-2.2699525,-0.841574685
0.224858091,-2.93892626,-1.19622853
0.234227178,-3.53553391,-1.52142703
0.243596265,-4.04508497,-1.8091647
0.252965352,-4.45503262,-2.05235342
0.262334439,-4.75528258,-2.24500754
0.271703526,-4.9384417,-2.38237867
0.281072613,-5.0,-2.46108778
0.290441701,-4.9384417,-2.47919826
0.299810788,-4.75528258,-2.43626214
0.309179875,-4.45503262,-2.3333374
0.318548962,-4.04508497,-2.17295964
0.327918049,-3.53553391,-1.95907568
0.337287136,-2.93892626,-1.69695261
0.346656223,-2.2699525,-1.39304414
0.35602531,-1.54508497,-1.05483349
0.365394397,-0.782172325,-0.690651441
0.374763485,2.54207462e-14,-0.309463896
0.384132572,0.782172325,0.0793444579
0.393501659,1.54508497,0.466199548
0.402870746,2.2699525,0.84157526
0.412239833,2.93892626,1.19622881
0.42160892,3.53553391,1.52142806
0.430978007,4.04508497,1.80916469
0.440347094,4.45503262,2.05235335
0.449716181,4.75528258,2.24500625
0.459085269,4.9384417,2.38237714
0.468454356,5.0,2.46108682
0.477823443,4.9384417,2.47919792
0.48719253,4.75528258,2.43626282
0.496561617,4.45503262,2.33333818
0.505930704,4.04508497,2.17295927
0.515299791,3.53553391,1.95907561
0.524668878,2.93892626,1.69695242
0.534037966,2.2699525,1.39304483
0.543407053,1.54508497,1.05483564
0.55277614,0.782172325,0.690653515
0.562145227,-1.59266589e-14,0.309464373
0.571514314,-0.782172325,-0.0793441977
0.580883401,-1.54508497,-0.46619947
0.590252488,-2.2699525,-0.841574663
0.599621575,-2.93892626,-1.19622755
0.608990662,-3.53553391,-1.52142673
0.61835975,-4.04508497,-1.80916237
0.627728837,-4.45503262,-2.05235065
0.637097924,-4.75528258,-2.24500355
0.646467011,-4.9384417,-2.38237797
0.655836098,-5.0,-2.46109
0.665205185,-4.9384417,-2.4792015
0.674574272,-4.75528258,-2.43626503
0.683943359,-4.45503262,-2.33333946
0.693312446,-4.04508497,-2.17295988
0.702681534,-3.53553391,-1.95907511
0.712050621,-2.93892626,-1.69695245
0.721419708,-2.2699525,-1.39304445
0.730788795,-1.54508497,-1.05483567
0.740157882,-0.782172325,-0.690652953
0.749526969,-5.57399179e-14,-0.30946379
0.758896056,0.782172325,0.0793450234
0.768265143,1.54508497,0.466199911
0.77763423,2.2699525,0.841576255
0.787003318,2.93892626,1.19622979
0.796372405,3.53553391,1.52142896
0.805741492,4.04508497,1.80916447
0.815110579,4.45503262,2.05235143
0.824479666,4.75528258,2.24500333
0.833848753,4.9384417,2.38237565
0.84321784,5.0,2.46108691
0.852586927,4.9384417,2.47919789
0.861956015,4.75528258,2.43626261
0.871325102,4.45503262,2.33333846
0.880694189,4.04508497,2.17295985
0.890063276,3.53553391,1.95907546
0.899432363,2.93892626,1.69695356
0.90880145,2.2699525,1.39304556
0.918170537,1.54508497,1.05483613
0.927539624,0.782172325,0.690652982
0.936908711,1.27406495e-13,0.309463958
0.946277799,-0.782172325,-0.0793445753
0.955646886,-1.54508497,-0.466199781
0.965015973,-2.2699525,-0.84157595
0.97438506,-2.93892626,-1.19623035
0.983754147,-3.53553391,-1.52142975
0.993123234,-4.04508497,-1.80916473
1.00249232,-4.45503262,-2.05235325
1.01186141,-4.75528258,-2.24500638
1.0212305,-4.9384417,-2.38237719
1.03059958,-5.0,-2.46108874
1.03996867,-4.9384417,-2.47919836
1.04933776,-4.75528258,-2.43626323
1.05870684,-4.45503262,-2.33333842
1.06807593,-4.04508497,-2.1729603
1.07744502,-3.53553391,-1.95907953
1.08681411,-2.93892626,-1.69695883
1.09618319,-2.2699525,-1.39304776
1.10555228,-1.54508497,-1.05483828
1.11492137,-0.782172325,-0.690654549
1.12429045,-1.99073071e-13,-0.309464283
1.13365954,0.782172325,0.0793450272
1.14302863,1.54508497,0.466199824
1.15239772,2.2699525,0.841576492
