timestamp,iteration,config_id,seed,epochs,val_loss,train_loss,wall_time_s,params_json
1772301406,1,10,42,75,0.8505397538344065,0.8483015980039325,717.5842883586884,"{""batch_size"": 128, ""lr"": 0.000754875367259354, ""optimizer"": ""adam"", ""scheduler_factor"": 0.5, ""scheduler_patience"": 5, ""target_transform"": ""logC"", ""weight_decay"": 5.924201757553772e-07}"
1772302120,1,11,42,75,0.8506194551785787,0.8492867009980338,714.6066336631775,"{""batch_size"": 128, ""lr"": 0.0025382635201255557, ""optimizer"": ""adamw"", ""scheduler_factor"": 0.8, ""scheduler_patience"": 5, ""target_transform"": ""logC"", ""weight_decay"": 0.00029214980892945067}"
1772302831,1,12,42,75,0.8350851833820343,0.8306358903646469,710.9060111045837,"{""batch_size"": 128, ""lr"": 0.000847520681718884, ""optimizer"": ""adam"", ""scheduler_factor"": 0.8, ""scheduler_patience"": 20, ""target_transform"": ""C"", ""weight_decay"": 9.40142182764623e-08}"
1772303534,1,13,42,75,0.8776073257128397,0.8751646572893316,702.2235214710236,"{""batch_size"": 64, ""lr"": 0.00014325985866261176, ""optimizer"": ""adam"", ""scheduler_factor"": 0.5, ""scheduler_patience"": 10, ""target_transform"": ""logC"", ""weight_decay"": 1.655841751309461e-08}"
1772304250,1,14,42,75,0.9069425066312155,0.8937852787120002,716.2690587043762,"{""batch_size"": 128, ""lr"": 2.410980957224362e-05, ""optimizer"": ""adam"", ""scheduler_factor"": 0.8, ""scheduler_patience"": 5, ""target_transform"": ""C"", ""weight_decay"": 2.601625413210669e-05}"
1772304960,1,15,42,75,0.8348804314931234,0.8330450610681014,709.8316123485565,"{""batch_size"": 64, ""lr"": 0.0006996263631763534, ""optimizer"": ""adamw"", ""scheduler_factor"": 0.8, ""scheduler_patience"": 10, ""target_transform"": ""C"", ""weight_decay"": 0.0006879369904976111}"
1772305672,1,16,42,75,0.9054075479507446,0.9011210961775347,712.0871751308441,"{""batch_size"": 64, ""lr"": 6.413704105119741e-05, ""optimizer"": ""adamw"", ""scheduler_factor"": 0.5, ""scheduler_patience"": 20, ""target_transform"": ""logC"", ""weight_decay"": 7.117025635786541e-07}"
1772306394,1,17,42,75,0.8574065864086151,0.8525111930710929,721.9544787406921,"{""batch_size"": 128, ""lr"": 0.00014559507362863055, ""optimizer"": ""adamw"", ""scheduler_factor"": 0.5, ""scheduler_patience"": 10, ""target_transform"": ""C"", ""weight_decay"": 8.858430769548419e-08}"
1772307101,1,18,42,75,0.929924950003624,0.9209770993752913,707.4251868724823,"{""batch_size"": 64, ""lr"": 2.098124824725275e-05, ""optimizer"": ""adamw"", ""scheduler_factor"": 0.8, ""scheduler_patience"": 20, ""target_transform"": ""logC"", ""weight_decay"": 2.3906975205598614e-06}"
1772307816,1,19,42,75,0.9190013607343038,0.9108925014734268,714.2645540237427,"{""batch_size"": 128, ""lr"": 3.6482279934077946e-05, ""optimizer"": ""adam"", ""scheduler_factor"": 0.5, ""scheduler_patience"": 20, ""target_transform"": ""logC"", ""weight_decay"": 2.2339321243917e-05}"
1772308524,1,20,42,75,0.896527369817098,0.891712533343922,708.0900132656097,"{""batch_size"": 64, ""lr"": 0.00012102589689474181, ""optimizer"": ""adam"", ""scheduler_factor"": 0.5, ""scheduler_patience"": 20, ""target_transform"": ""logC"", ""weight_decay"": 0.00014567699699979253}"
1772309229,1,21,42,75,0.854488859574,0.8538130142472007,704.7425456047058,"{""batch_size"": 64, ""lr"": 0.0005428021611337868, ""optimizer"": ""adam"", ""scheduler_factor"": 0.5, ""scheduler_patience"": 20, ""target_transform"": ""logC"", ""weight_decay"": 3.6461388814247597e-07}"
1772309948,1,22,42,75,0.852006177107493,0.8514753984553474,719.2442722320557,"{""batch_size"": 128, ""lr"": 0.001152413782028676, ""optimizer"": ""adamw"", ""scheduler_factor"": 0.5, ""scheduler_patience"": 20, ""target_transform"": ""logC"", ""weight_decay"": 0.00010563839336602753}"
1772310665,1,23,42,75,0.9026562670866648,0.8976987387452807,717.285079240799,"{""batch_size"": 128, ""lr"": 9.116558611291704e-05, ""optimizer"": ""adam"", ""scheduler_factor"": 0.8, ""scheduler_patience"": 5, ""target_transform"": ""logC"", ""weight_decay"": 2.764652301095013e-07}"
